MIESIAC_KAMPANII,TYP_KAMPANII,PACKET_ID,DECYL,CZY_MNP_SHORT,CZY_MNP_LONG,CZY_RETENCJA,CZY_DNOT,CZY_CHURN,DATA_EOP,N,KAT,ZGODA,rok_eop,msc_eop
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,BRAK,2015.0,6.0
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,BRAK,2016.0,5.0
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,BRAK,2016.0,10.0
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,TAK,,
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,TAK,,
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,TAK,2016.0,9.0
201701,campaign,A232,,0,0,1.0,,1.0,,2,OK,TAK,2016.0,9.0
201701,campaign,A232,,0,0,1.0,,1.0,2017-01-01,2,OK,TAK,2017.0,1.0
201701,campaign,A232,,0,0,1.0,,2.0,,3,OK,BRAK,2016.0,9.0
201701,campaign,A232,,0,0,1.0,,6.0,,7,OK,TAK,2016.0,7.0
201701,campaign,A232,,0,0,1.0,,8.0,,9,OK,BRAK,2016.0,7.0
201701,campaign,A232,,0,0,1.0,1.0,1.0,,3,OK,BRAK,2015.0,2.0
201701,campaign,A232,,0,0,1.0,1.0,1.0,,3,OK,TAK,2016.0,8.0
201701,campaign,A232,,0,0,1.0,1.0,2.0,,4,OK,BRAK,2016.0,7.0
201701,campaign,A232,,0,0,1.0,1.0,6.0,,8,OK,BRAK,2016.0,2.0
201701,campaign,A232,,0,0,1.0,1.0,7.0,,9,OK,BRAK,2016.0,9.0
201701,campaign,A232,,0,0,1.0,2.0,2.0,,5,OK,BRAK,2016.0,6.0
201701,campaign,A232,,0,0,1.0,2.0,3.0,,6,OK,TAK,2016.0,3.0
201701,campaign,A232,,0,0,1.0,3.0,1.0,2017-06-01,5,OK,BRAK,2017.0,6.0
201701,campaign,A232,,0,0,1.0,3.0,2.0,,6,OK,BRAK,2015.0,11.0
201701,campaign,A232,,0,0,1.0,3.0,3.0,,7,OK,BRAK,2016.0,8.0
201701,campaign,A232,,0,0,1.0,3.0,6.0,,10,OK,TAK,2016.0,7.0
201701,campaign,A232,,0,0,1.0,4.0,4.0,2016-11-01,9,OK,BRAK,2016.0,11.0
201701,campaign,A232,,0,0,1.0,4.0,5.0,,10,OK,BRAK,2016.0,8.0
201701,campaign,A232,,0,0,1.0,4.0,7.0,2016-11-01,12,OK,BRAK,2016.0,11.0
201701,campaign,A232,,0,0,1.0,4.0,9.0,,14,OK,BRAK,2016.0,3.0
201701,campaign,A232,,0,0,1.0,6.0,4.0,2017-07-01,11,OK,TAK,2017.0,10.0
201701,campaign,A232,,0,0,1.0,11.0,3.0,2017-06-01,15,OK,TAK,2017.0,6.0
201701,campaign,A232,,0,0,2.0,,1.0,2017-06-01,3,OK,TAK,2017.0,6.0
201701,campaign,A232,,0,0,2.0,,5.0,2017-02-01,7,OK,TAK,2017.0,2.0
201701,campaign,A232,,0,0,2.0,1.0,1.0,,4,OK,BRAK,2015.0,3.0
201701,campaign,A232,,0,0,2.0,1.0,5.0,,8,OK,BRAK,2016.0,1.0
201701,campaign,A232,,0,0,2.0,1.0,7.0,2016-11-01,10,OK,BRAK,2016.0,11.0
201701,campaign,A232,,0,0,2.0,2.0,1.0,2017-07-01,5,OK,TAK,2017.0,7.0
201701,campaign,A232,,0,0,2.0,2.0,6.0,2016-11-01,10,OK,TAK,2016.0,11.0
201701,campaign,A232,,0,0,2.0,3.0,2.0,,7,OK,TAK,2016.0,10.0
201701,campaign,A232,,0,0,2.0,9.0,3.0,2017-07-01,14,OK,TAK,2017.0,8.0
201701,campaign,A232,,0,0,2.0,11.0,3.0,2017-07-01,16,OK,TAK,2017.0,7.0
201701,campaign,A232,,0,0,3.0,3.0,4.0,,10,OK,BRAK,2016.0,10.0
201701,campaign,A232,,0,0,3.0,4.0,4.0,2016-11-01,11,OK,TAK,2016.0,11.0
201701,campaign,A232,,0,0,4.0,3.0,5.0,,12,OK,TAK,2016.0,10.0
201701,campaign,A232,,0,0,5.0,5.0,9.0,2016-11-01,20,OK,TAK,2016.0,11.0
201701,campaign,A232,,1,1,,3.0,6.0,,10,OK,BRAK,2016.0,4.0
201701,campaign,A232,,1,1,1.0,,6.0,,8,OK,BRAK,2016.0,9.0
201701,campaign,A232,,1,1,1.0,,6.0,,8,OK,TAK,2016.0,10.0
201701,campaign,A232,,1,1,1.0,1.0,1.0,2017-07-01,3,OK,BRAK,2017.0,7.0
201701,campaign,A232,,1,1,1.0,3.0,2.0,2017-02-01,7,OK,BRAK,2017.0,2.0
201701,campaign,A232,,1,1,1.0,4.0,9.0,,14,OK,BRAK,2016.0,5.0
201701,campaign,A232,,2,2,,,3.0,,3,OK,BRAK,2016.0,2.0
201701,campaign,A232,1.0,0,0,,,1.0,2017-02-01,1,OK,BRAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,,1.0,1.0,2017-02-01,2,OK,BRAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,,1.0,2.0,2017-01-01,3,OK,BRAK,2017.0,1.0
201701,campaign,A232,1.0,0,0,,4.0,5.0,2016-12-01,9,OK,TAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,,5.0,6.0,2016-12-01,11,OK,BRAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,1.0,1.0,2.0,2017-01-01,4,OK,BRAK,2017.0,1.0
201701,campaign,A232,1.0,0,0,1.0,1.0,6.0,2017-02-01,8,OK,BRAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,1.0,2.0,8.0,2017-02-01,11,OK,BRAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,1.0,3.0,2.0,2017-02-01,6,OK,TAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,1.0,3.0,3.0,2017-01-01,7,OK,BRAK,2017.0,1.0
201701,campaign,A232,1.0,0,0,1.0,3.0,5.0,2016-12-01,9,OK,BRAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,1.0,8.0,8.0,2016-12-01,17,OK,TAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,2.0,4.0,3.0,2016-12-01,9,OK,BRAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,2.0,8.0,7.0,2017-01-01,17,OK,TAK,2017.0,1.0
201701,campaign,A232,1.0,0,0,3.0,1.0,5.0,2017-02-01,9,OK,TAK,2017.0,2.0
201701,campaign,A232,1.0,0,0,3.0,6.0,6.0,2016-12-01,17,OK,BRAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,4.0,2.0,4.0,2016-12-01,10,OK,TAK,2016.0,12.0
201701,campaign,A232,1.0,0,0,4.0,5.0,8.0,2016-12-01,17,OK,TAK,2016.0,12.0
201701,campaign,A232,1.0,1,1,,2.0,8.0,2017-01-01,11,OK,TAK,2017.0,1.0
201701,campaign,A232,1.0,1,1,1.0,1.0,7.0,2017-01-01,9,OK,BRAK,2017.0,1.0
201701,campaign,A232,2.0,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,,,1.0,2017-03-01,1,OK,BRAK,2017.0,3.0
201701,campaign,A232,2.0,0,0,,,2.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,,,2.0,2016-12-01,2,OK,TAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,,1.0,1.0,2017-01-01,2,OK,TAK,2017.0,1.0
201701,campaign,A232,2.0,0,0,,2.0,1.0,2017-01-01,3,OK,BRAK,2017.0,1.0
201701,campaign,A232,2.0,0,0,,6.0,2.0,2017-02-01,9,OK,BRAK,2017.0,2.0
201701,campaign,A232,2.0,0,0,1.0,,1.0,2017-02-01,2,OK,BRAK,2017.0,2.0
201701,campaign,A232,2.0,0,0,1.0,,3.0,2016-12-01,4,OK,TAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,1.0,1.0,7.0,2016-12-01,9,OK,TAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,1.0,3.0,1.0,2017-02-01,5,OK,TAK,2017.0,2.0
201701,campaign,A232,2.0,0,0,1.0,3.0,5.0,2017-02-01,9,OK,BRAK,2017.0,2.0
201701,campaign,A232,2.0,0,0,1.0,9.0,8.0,2017-02-01,18,OK,BRAK,2017.0,2.0
201701,campaign,A232,2.0,0,0,2.0,1.0,4.0,2017-01-01,7,OK,TAK,2017.0,1.0
201701,campaign,A232,2.0,0,0,2.0,2.0,2.0,2016-12-01,6,OK,TAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,3.0,1.0,7.0,2017-01-01,11,OK,BRAK,2017.0,1.0
201701,campaign,A232,2.0,0,0,4.0,3.0,10.0,2016-12-01,18,OK,BRAK,2016.0,12.0
201701,campaign,A232,2.0,0,0,5.0,7.0,8.0,2017-02-01,20,OK,TAK,2017.0,2.0
201701,campaign,A232,2.0,1,1,,,3.0,2017-01-01,3,OK,BRAK,2017.0,1.0
201701,campaign,A232,2.0,1,1,,2.0,3.0,2017-01-01,6,OK,BRAK,2017.0,1.0
201701,campaign,A232,2.0,1,1,4.0,3.0,6.0,2017-01-01,13,OK,TAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201701,campaign,A232,3.0,0,0,,,1.0,2016-12-01,1,OK,TAK,2016.0,12.0
201701,campaign,A232,3.0,0,0,,,1.0,2017-02-01,1,OK,TAK,2017.0,2.0
201701,campaign,A232,3.0,0,0,,,2.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201701,campaign,A232,3.0,0,0,,,2.0,2017-01-01,2,OK,TAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,,,3.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201701,campaign,A232,3.0,0,0,,1.0,1.0,2017-01-01,2,OK,BRAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,,1.0,1.0,2017-01-01,2,OK,BRAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,,1.0,1.0,2017-04-01,2,OK,BRAK,2017.0,4.0
201701,campaign,A232,3.0,0,0,,2.0,2.0,2016-12-01,4,OK,TAK,2016.0,12.0
201701,campaign,A232,3.0,0,0,1.0,1.0,2.0,2017-02-01,4,OK,BRAK,2017.0,2.0
201701,campaign,A232,3.0,0,0,2.0,,3.0,2017-01-01,5,OK,TAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,2.0,2.0,3.0,2017-02-01,8,OK,TAK,2017.0,2.0
201701,campaign,A232,3.0,0,0,2.0,2.0,9.0,2016-12-01,13,OK,BRAK,2016.0,12.0
201701,campaign,A232,3.0,0,0,3.0,,1.0,2017-02-01,4,OK,BRAK,2017.0,2.0
201701,campaign,A232,3.0,0,0,3.0,5.0,6.0,2017-01-01,17,OK,TAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,4.0,,9.0,2017-01-01,14,OK,BRAK,2017.0,1.0
201701,campaign,A232,3.0,0,0,4.0,14.0,1.0,2017-03-01,19,OK,TAK,2017.0,3.0
201701,campaign,A232,3.0,1,1,4.0,5.0,9.0,2017-02-01,18,OK,BRAK,2017.0,2.0
201701,campaign,A232,3.0,1,1,6.0,5.0,10.0,2017-02-01,21,OK,TAK,2017.0,2.0
201701,campaign,A232,4.0,0,0,,,1.0,2017-01-01,1,OK,BRAK,2017.0,1.0
201701,campaign,A232,4.0,0,0,,,2.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201701,campaign,A232,4.0,0,0,,1.0,1.0,2017-05-01,2,OK,TAK,2017.0,5.0
201701,campaign,A232,4.0,0,0,,3.0,1.0,2017-02-01,4,OK,BRAK,2017.0,2.0
201701,campaign,A232,4.0,0,0,,7.0,1.0,2017-04-01,8,OK,TAK,2017.0,4.0
201701,campaign,A232,4.0,0,0,1.0,,4.0,2017-01-01,5,OK,BRAK,2017.0,1.0
201701,campaign,A232,4.0,0,0,1.0,1.0,5.0,2016-12-01,7,OK,BRAK,2016.0,12.0
201701,campaign,A232,4.0,0,0,1.0,3.0,6.0,2017-01-01,11,OK,TAK,2017.0,1.0
201701,campaign,A232,4.0,0,0,1.0,4.0,1.0,2017-03-01,6,OK,TAK,2017.0,3.0
201701,campaign,A232,4.0,0,0,2.0,1.0,2.0,2017-02-01,5,OK,TAK,2017.0,2.0
201701,campaign,A232,4.0,0,0,2.0,1.0,4.0,2017-01-01,7,OK,BRAK,2017.0,1.0
201701,campaign,A232,4.0,0,0,3.0,1.0,1.0,2016-12-01,5,OK,TAK,2016.0,12.0
201701,campaign,A232,4.0,0,0,3.0,1.0,3.0,2017-01-01,7,OK,TAK,2017.0,1.0
201701,campaign,A232,4.0,0,0,4.0,7.0,9.0,2017-02-01,20,OK,BRAK,2017.0,2.0
201701,campaign,A232,4.0,0,0,5.0,21.0,1.0,2017-03-01,28,OK,TAK,2017.0,3.0
201701,campaign,A232,4.0,1,1,,1.0,2.0,2017-03-01,3,OK,BRAK,2017.0,3.0
201701,campaign,A232,5.0,0,0,,,1.0,2017-02-01,1,OK,TAK,2017.0,2.0
201701,campaign,A232,5.0,0,0,,1.0,9.0,2017-02-01,10,OK,BRAK,2017.0,2.0
201701,campaign,A232,5.0,0,0,,2.0,1.0,2017-01-01,3,OK,BRAK,2017.0,1.0
201701,campaign,A232,5.0,0,0,,2.0,1.0,2017-05-01,3,OK,TAK,2017.0,5.0
201701,campaign,A232,5.0,0,0,1.0,1.0,6.0,2017-01-01,8,OK,BRAK,2017.0,1.0
201701,campaign,A232,5.0,0,0,2.0,,1.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201701,campaign,A232,5.0,0,0,6.0,18.0,1.0,2017-03-01,25,OK,TAK,2017.0,3.0
201701,campaign,A232,5.0,1,1,1.0,,4.0,2016-12-01,5,OK,BRAK,2016.0,12.0
201701,campaign,A232,5.0,1,1,1.0,7.0,1.0,2017-03-01,10,OK,BRAK,2017.0,3.0
201701,campaign,A232,5.0,1,1,3.0,2.0,5.0,2017-01-01,12,OK,TAK,2017.0,1.0
201701,campaign,A232,5.0,2,2,4.0,4.0,9.0,2017-02-01,18,OK,TAK,2017.0,2.0
201701,campaign,A232,6.0,0,0,,,1.0,2017-01-01,1,OK,BRAK,2017.0,1.0
201701,campaign,A232,6.0,0,0,,,1.0,2017-05-01,1,OK,BRAK,2017.0,5.0
201701,campaign,A232,6.0,0,0,,,4.0,2016-12-01,4,OK,BRAK,2016.0,12.0
201701,campaign,A232,6.0,0,0,,1.0,1.0,2017-02-01,2,OK,TAK,2017.0,2.0
201701,campaign,A232,6.0,0,0,,1.0,1.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201701,campaign,A232,6.0,0,0,1.0,1.0,3.0,2017-01-01,5,OK,BRAK,2017.0,1.0
201701,campaign,A232,6.0,0,0,1.0,2.0,2.0,2017-02-01,5,OK,BRAK,2017.0,2.0
201701,campaign,A232,6.0,0,0,1.0,4.0,1.0,2017-03-01,6,OK,BRAK,2017.0,3.0
201701,campaign,A232,6.0,0,0,1.0,4.0,5.0,2017-02-01,10,OK,TAK,2017.0,2.0
201701,campaign,A232,6.0,0,0,3.0,3.0,1.0,2017-01-01,7,OK,TAK,2017.0,1.0
201701,campaign,A232,6.0,1,1,3.0,2.0,6.0,2017-02-01,11,OK,BRAK,2017.0,2.0
201701,campaign,A232,6.0,1,1,3.0,3.0,8.0,2017-02-01,15,OK,TAK,2017.0,2.0
201701,campaign,A232,7.0,0,0,,,2.0,2017-01-01,3,OK,TAK,2017.0,1.0
201701,campaign,A232,7.0,0,0,,,2.0,2017-02-01,2,OK,BRAK,2017.0,2.0
201701,campaign,A232,7.0,0,0,1.0,2.0,1.0,2017-02-01,5,OK,BRAK,2017.0,2.0
201701,campaign,A232,7.0,0,0,2.0,,1.0,2016-12-01,3,OK,BRAK,2016.0,12.0
201701,campaign,A232,7.0,1,1,1.0,3.0,2.0,2017-02-01,8,OK,TAK,2017.0,2.0
201701,campaign,A232,7.0,1,1,6.0,,7.0,2017-02-01,13,OK,TAK,2017.0,2.0
201701,campaign,A232,8.0,0,0,,,1.0,2017-01-01,1,OK,BRAK,2017.0,1.0
201701,campaign,A232,8.0,0,0,,,3.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201701,campaign,A232,8.0,0,0,,1.0,1.0,2017-01-01,2,OK,BRAK,2017.0,1.0
201701,campaign,A232,8.0,0,0,,1.0,2.0,2017-01-01,4,OK,TAK,2017.0,1.0
201701,campaign,A232,8.0,0,0,1.0,,2.0,2017-02-01,3,OK,TAK,2017.0,2.0
201701,campaign,A232,8.0,1,1,,,1.0,2016-12-01,1,OK,BRAK,2016.0,12.0
201701,campaign,A232,8.0,1,1,,,2.0,2017-02-01,3,OK,TAK,2017.0,2.0
201701,campaign,A232,8.0,2,2,2.0,,1.0,2017-02-01,4,OK,BRAK,2017.0,2.0
201701,campaign,A232,9.0,0,0,,,1.0,2017-02-01,1,OK,TAK,2017.0,2.0
201701,campaign,A232,9.0,0,0,1.0,,1.0,2017-05-01,2,OK,BRAK,2017.0,5.0
201701,campaign,A232,9.0,1,1,1.0,1.0,1.0,2017-02-01,3,OK,BRAK,2017.0,2.0
201701,campaign,A232,10.0,0,0,1.0,,4.0,2017-02-01,5,OK,BRAK,2017.0,2.0
201701,campaign,A232I,,0,0,,,1.0,,1,NI,BRAK,,
201701,campaign,A232I,,0,0,,,1.0,,1,NI,BRAK,2015.0,7.0
201701,campaign,A232I,,0,0,,,1.0,,1,NI,BRAK,2016.0,3.0
201701,campaign,A232I,,0,0,,,1.0,,1,NI,BRAK,2016.0,10.0
201701,campaign,A232I,,0,0,,,1.0,,1,NI,TAK,2016.0,2.0
201701,campaign,A232I,,0,0,,,1.0,2017-07-01,1,NI,TAK,2017.0,9.0
201701,campaign,A232I,1.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201701,campaign,A232I,1.0,0,0,,,1.0,2016-12-01,1,NI,TAK,2016.0,12.0
201701,campaign,A232I,1.0,0,0,,,1.0,2016-12-01,1,NI,TAK,2016.0,12.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,,2.0,2016-12-01,2,NI,TAK,2016.0,12.0
201701,campaign,A232I,1.0,0,0,,,3.0,2017-02-01,3,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,1.0,1.0,2017-01-01,2,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,1.0,1.0,2017-01-01,2,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,,1.0,1.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,,1.0,1.0,2017-03-01,2,NI,TAK,2017.0,3.0
201701,campaign,A232I,1.0,0,0,,1.0,3.0,2017-01-01,4,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,1.0,,1.0,2017-01-01,2,NI,TAK,2017.0,1.0
201701,campaign,A232I,1.0,0,0,1.0,,1.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,1.0,0,0,1.0,,1.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201701,campaign,A232I,2.0,0,0,,,1.0,2016-12-01,1,NI,TAK,2016.0,12.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,2.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,,3.0,2017-02-01,3,NI,BRAK,2017.0,2.0
201701,campaign,A232I,2.0,0,0,,1.0,2.0,2017-02-01,3,NI,TAK,2017.0,2.0
201701,campaign,A232I,2.0,1,1,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,,4.0,2017-01-01,4,NI,TAK,2017.0,1.0
201701,campaign,A232I,3.0,0,0,,1.0,1.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,,1.0,2.0,2017-01-01,3,NI,BRAK,2017.0,1.0
201701,campaign,A232I,3.0,0,0,1.0,,1.0,2017-02-01,2,NI,BRAK,2017.0,2.0
201701,campaign,A232I,3.0,0,0,1.0,4.0,5.0,2017-02-01,10,NI,TAK,2017.0,2.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,4.0,0,0,,,1.0,2017-03-01,1,NI,BRAK,2017.0,3.0
201701,campaign,A232I,4.0,0,0,,,2.0,2017-01-01,2,NI,TAK,2017.0,1.0
201701,campaign,A232I,4.0,0,0,,,3.0,2017-02-01,3,NI,TAK,2017.0,2.0
201701,campaign,A232I,4.0,0,0,,1.0,1.0,2017-02-01,2,NI,TAK,2017.0,2.0
201701,campaign,A232I,4.0,0,0,,1.0,2.0,2017-02-01,3,NI,BRAK,2017.0,2.0
201701,campaign,A232I,4.0,0,0,1.0,1.0,4.0,2017-02-01,6,NI,TAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,,2.0,1.0,2017-02-01,3,NI,TAK,2017.0,2.0
201701,campaign,A232I,5.0,0,0,1.0,1.0,2.0,2017-02-01,4,NI,TAK,2017.0,2.0
201701,campaign,A232I,6.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,6.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,6.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,6.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,,3.0,2017-02-01,3,NI,TAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,1.0,1.0,2017-02-01,2,NI,BRAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,,2.0,2.0,2017-02-01,4,NI,BRAK,2017.0,2.0
201701,campaign,A232I,7.0,0,0,2.0,,3.0,2017-02-01,5,NI,TAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-01-01,1,NI,BRAK,2017.0,1.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-01-01,1,NI,TAK,2017.0,1.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,8.0,0,0,,,1.0,2017-04-01,1,NI,TAK,2017.0,4.0
201701,campaign,A232I,8.0,0,0,,,2.0,2017-02-01,2,NI,BRAK,2017.0,2.0
201701,campaign,A232I,9.0,0,0,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,9.0,0,0,,,1.0,2017-02-01,1,NI,TAK,2017.0,2.0
201701,campaign,A232I,9.0,0,0,,1.0,1.0,2017-02-01,2,NI,BRAK,2017.0,2.0
201701,campaign,A232I,9.0,1,1,,,1.0,2017-02-01,1,NI,BRAK,2017.0,2.0
201701,campaign,A232I,10.0,1,1,,,1.0,2017-04-01,2,NI,BRAK,2017.0,4.0
201701,campaign out,C1210,,0,0,,1.0,1.0,2016-11-01,2,OK,BRAK,2016.0,11.0
